song_id,title,artist
song_0626,おどるポンポコリン,B.B.クイーンズ(初披露)
song_0627,アンパンマンたいそう,ドリーミング(初披露)
song_0628,陽炎,フジファブリック
song_0629,innocence,LAMP IN TERREN
song_0630,Water Lily,LAMP IN TERREN
song_0631,別の人の彼女になったよ,wacci
song_0632,瞳に映らない,indigo la End
song_0633,おかえり,絢香
song_0634,サブリナ,家入レオ
song_0635,アボカド,Yonige
song_0636,さよならアイデンティティー,Yonige(初披露)
song_0637,美しい棘,GLIM SPANKY
song_0638,ココロジェリーフィッシュ,ヒグチアイ
song_0639,ハナミズキ,一青窈
song_0640,晩餐歌,Tuki.
song_0641,涙のイエスタデー,GARNET CROW
song_0642,今夜このまま,あいみょん
song_0643,don't cry anymore,miwa
song_0644,===== 「今日はよう声でるわ」 好きなナルトのキャラクターは...ブリーチの好きなキャラは...ワンピースは...,
song_0645,HANABI,いきものがかり(初披露)
song_0646,chAngE,Miwa(初披露)
song_0647,曇天,DOES(初披露)
song_0648,さユり航海の唄,さユり
song_0649,===== 弦が切れた！今週弦切れんの3回目　弦交換中70人登録,
song_0650,FIRE GROUND,Official髭男dism
song_0651,微笑みの爆弾,馬渡松子
song_0652,() ドライフラワー,優里
song_0653,裸の心,あいみょん
song_0654,栄光の架橋,ゆず
song_0655,===== チャンネル登録者２万７０００人,
song_0656,ポニーテールとシュシュ,AKB48
song_0657,波に名前をつけること僕らの呼吸に終わりがあること波に,キタニタツヤ(初披露)
song_0658,===== 弦が切れた！弦交換中6人登録,
song_0659,夏祭り,JITTERIN'JINN
song_0660,君がくれた夏,家入レオ
song_0661,真夏の果実,サザンオールスターズ
song_0662,secret base 〜君がくれたもの〜,ZONE
song_0663,===== もうちょとやろか⇒延長,
song_0664,夏影テールライト,UNISON SQUARE GARDEN
song_0665,オリオンをなぞ.る,UNISON SQUARE GARDEN
song_0666,君になれ,コブクロ
song_0667,赤い糸,コブクロ
song_0668,クリスマスソング,back number
song_0669,酸欠少女,さユり
song_0670,正攻法,SUPER BEAVER
song_0671,憂、燦々,クリープハイプ
song_0672,昼鳶,ヨルシカ
song_0673,砂の惑星,ハチ
song_0674,恋愛裁判,40mP
song_0675,カゲロウデイズ,じん
song_0676,ピエロ,KEI
song_0677,センチメンタルピリオド,UNISON SQUARE GARDEN
song_0678,マスターボリューム,UNISON SQUARE GARDEN
song_0679,- マーメイドスキャンダラス (1C),UNISON SQUARE GARDEN
song_0680,ソラニン,ASIAN KUNG-FU GENERATION
song_0681,ヒューズ,日向文
song_0682,オッドアイ,さユり
song_0683,アノニマス,さユり
song_0684,() ナイフ,BUMP OF CHICKEN
song_0685,PON,
song_0686,Ginger,TOMOO
song_0687,short hair,Base Ball Bear
song_0688,I LOVE YOU,尾崎豊
song_0689,swim,04 Limited Sazabys
song_0690,Week End,星野源
song_0691,ANIMA,ReoNa
song_0692,don’t cry anymore,miwa
song_0693,ローリンガール (2010),wowaka
song_0694,愛を伝えたいだとか (2017),あいみょん
song_0695,悪魔の踊り方 (2018),キタニタツヤ
song_0696,オリオンをなぞる (2011),UNISON SQUARE GARDEN
song_0697,平行線 (2017),さユり
song_0698,サムライハート(2011),SPYAIR
song_0699,フライングゲット (2011),AKB48
song_0700,夜咄ディセイブ (2013),じん
song_0701,千本桜 (2011),黒うさP
song_0702,空に歌えば (2017),amazarashi
song_0703,準透明少年 (2018),ヨルシカ
song_0704,晴る (2024),ヨルシカ
song_0705,カルマ (2005),BUMP OF CHICKEN
song_0706,うっせぇわ (2020),Ado
song_0707,God knows… (2006),涼宮ハルヒ(CV: 平野綾)
song_0708,ピースサイン (2017),米津玄師
song_0709,タッチ (1985),岩崎良美
song_0710,完全感覚Dreamer (2010),ONE OK ROCK
song_0711,ノーザンクロス (2008),シェリルノーム starring May’n
song_0712,again (2009),YUI
song_0713,天体観測 (2001),BUMP OF CHICKEN
song_0714,寝癖,クリープハイプ
song_0715,いつか,Saucy Dog
song_0716,さよならはエモーション,サカナクション
song_0717,RPG,SEKAI NO OWARI
song_0718,ひまわり,遊助 (初披露)
song_0719,(Himawari,Yuusuke)
song_0720,(Flower Tower,Sayuri)
song_0721,さくら,森山 直太朗 (初披露)
song_0722,(Sakura,Naotaro Moriyama)
song_0723,野に咲く花のように,
song_0724,(Himawari no Yakusoku,Motohiro Hata)
song_0725,(Red Sweet Pea,Seiko Matsuda)
song_0726,(Tsubomi,Kobukuro)
song_0727,(Hanamotase,Yorushika)
song_0728,強盗と花束,ヨルシカ (初披露)
song_0729,(Goutou to Hanataba,Yorushika)
song_0730,(Hana ni Bourei,Yorushika)
song_0731,(Spring Thief,Yorushika)
song_0732,(Senbon Zakura,Kurousa P)
song_0733,(Mary Gold,Aimyon)
song_0734,(Hana ni Arashi,Kenshi Yonezu)
song_0735,愛をこめて花束を,Superfly
song_0736,(Wasurerarenaino,Sakanaction)
song_0737,(Dried Flower,Yuuri)
song_0738,粉雪,レミオロメン
song_0739,(Konayuki,Remioromen)
song_0740,(Utsukushii Hire,Spitz)
song_0741,染まるよ,チャットモンチー
song_0742,(Somaruyo,Chat Monkey)
song_0743,(Seikan Hikou,Ranka Lee)
song_0744,(Ito,Miyuki Nakajima)
song_0745,(Hanamizuki,Yo Hitoto)
song_0746,ワールド・ランプシェード,BuzzG (初披露)
song_0747,(Rain and Cappuccino,Yorushika)
song_0748,(Ame Haruru,Yorushika)
song_0749,secret base ~君がくれたもの~,ZONE
song_0750,(Hadaka no Kokoro,Aimyon)
song_0751,君はロックを聴かない,あいみょん
song_0752,(Kimi ha Rock wo Kikanai,Aimyon)
song_0753,(Kutsu no Hanabi,Yorushika)
song_0754,(Uchiage Hanabi,DAOKO × Kenshi Yonezu)
song_0755,夜空ノムコウ,SMAP
song_0756,(Kimi ga Kureta Natsu,Leo Ieiri)
song_0757,(Kimagure Romantic,Ikimonogakari)
song_0758,(Cherry,Spitz)
song_0759,(Natsuiro,Yuzu)
song_0760,(Shiori,CreepHyp)
song_0761,(Marunouchi Sadistic,Ringo Sheena)
song_0762,(Tada Kimi ni Hare,Yorushika)
song_0763,開始 ✨(o🪄'▽')o🪄,
song_0764,あいうぉんとぅーびーはぴー！,
song_0765,うつつ,
song_0766,心の残響,
song_0767,結晶（👈ｺｺｽｷ‼️）,
song_0768,〜 ありがとうありがとうタイム🙏✨,
song_0769,NEW KAWAII,FRUITS ZIPPER (初披露)
song_0770,family name,ZOC (初披露)
song_0771,ヘビーローテーション,AKB48 (初披露)
song_0772,最上級にかわいいの！,超ときめき♡宣伝部 (初披露)
song_0773,(Saijoukyu ni Kawaiino!,Chou Tokimeki ♡ Sendenbu)
song_0774,Make you happy,NiziU (初披露)
song_0775,"Hello,world!!",
song_0776,2/18 1st EP リリース⇒ 2/13 21時からクロスフェードを投稿、編曲家からのコメントもあり,
song_0777,言い残したこと⇒ BUMP 30周年への思い,
song_0778,アクリルキーホルダー デザイン公開,
song_0779,おさらい,
song_0780,告知タイム終了,
song_0781,開始,
song_0782,※ 日付変更直前にBUMPに動きあり。確認のため待機,
song_0783,※ 12. take1,
song_0784,虹を待つ人 (前口上あり),
song_0785,リボン (前口上あり),
song_0786,en.01 ガラスのブルース,
song_0787,en.02 流星群,
song_0788,W-en.01 spica (ワンコーラス),
song_0789,1st EP トレイラーのお知らせ,
song_0790,手紙 拝啓 十五の君へ ／アンジェラアキ,
song_0791,欲望に満ちた青年団／ONE OK ROCK,
song_0792,Wherever you are／ONE OK ROCK,
song_0793,ノーザンクロス／シェリルノーム starring May'n,
song_0794,Believe／Folder5,
song_0795,さくらんぼ／大塚愛,
song_0796,アイロニー／ミナミイズミ,
song_0797,諦めることを諦めたい／ミナミイズミ(⭐初披露),
song_0798,※ハミング練習,
song_0799,(take1) 途中で配信停止トラブル⇒やり直し,
song_0800,(take2) 雪の華,中島美嘉
song_0801,新曲「ケチャップ」(ネタ),
song_0802,ないものねだり,KANA-BOON
song_0803,ライブはバンド編成、体調は万全に,
song_0804,活動開始ごく初期の頃を懐かしむ,
song_0805,火まつり,クリープハイプ
song_0806,エロ,クリープハイプ
song_0807,ABCDC,クリープハイプ
song_0808,手と手,クリープハイプ
song_0809,パンデミックサドンデス,UNISON SQUARE GARDEN
song_0810,"Mock,mock","ミナミイズミ, 朱名, メーメントヴァニタス"
song_0811,3時間後にメン限雑談、今日でメンバーシップ開設1カ月、「わず、うぃる、なう」(なう以外死語),
song_0812,01. 雨晴るる／ヨルシカ,
song_0813,02. 雨とカプチーノ／ヨルシカ,
song_0814,03. 晴る／ヨルシカ,
song_0815,04. たばこ／コレサワ,
song_0816,05. 美しい鰭／スピッツ,
song_0817,06. みなと／スピッツ,
song_0818,07. 青いベンチ／サスケ,
song_0819,08. Flavor Of Life／宇多田ヒカル(⭐初披露),
song_0820,09. First Love／宇多田ヒカル(⭐初披露),
song_0821,10. 光／宇多田ヒカル(⭐初披露),
song_0822,11. ひまわりの約束／秦基博,
song_0823,12. 鱗／秦基博,
song_0824,13. ハンマーソングと痛みの塔／BUMP OF CHICKEN,
song_0825,14. I／BUMP OF CHICKEN,
song_0826,15. ギルド／BUMP OF CHICKEN,
song_0827,16. トレモロ／RADWIMPS,
song_0828,17. 晩餐歌／tuki.,
song_0829,18. ちよこれいと／さユり(⭐初披露),
song_0830,19. チョコレイトディスコ／Perfume,
song_0831,20. 弱虫モンブラン／DECO*27,
song_0832,21. トリノコシティ／40mP,
song_0833,22. ドーナツホール／ハチ,
song_0834,23. ぐるぐる／ミナミイズミ,
song_0835,タイミングよく6万人達成した話、明日レコーディングがある、明日22時に宴する！(苺を用意),
song_0836,お礼タイム準備,
song_0837,スパチャお礼タイム,
song_0838,お礼タイム終了,
song_0839,セルフアンコール宣言(最後にオリ曲歌う),
song_0840,リスナーにお礼,
song_0841,チワワになりたい,ミナミイズミ
song_0842,良かった,ミナミイズミ
song_0843,ゼロに戻して,ミナミイズミ
song_0844,青色の幻,ミナミイズミ
song_0845,幻に酔っ払って,ミナミイズミ
song_0846,ちいさな革命,ミナミイズミ
song_0847,いい感じに健やかに過ごしたい話,
song_0848,終幕,
song_0849,やさしさに包まれたなら,松任谷由実 (初披露)
song_0850,へび,ヨルシカ (弾き語り初披露)
song_0851,やさしいキスをして,DREAMS COME TRUE (初披露)
song_0852,変わらないもの,奥華子
song_0853,波に名前をつけること、僕らの呼吸に終わりがあること。,キタニタツヤ
song_0854,あくび(かわいい),
song_0855,新しいことをしたい波が来ている,
song_0856,なんでもないや,RADWIMPS
song_0857,くだらないの中に,星野源
song_0858,この夜を止めてよ,JUJU
song_0859,1/28発売のVtuberスタイル2月号に🚥特集＆単独インタビュー、1/27 EP続報あり配信,
song_0860,本日のお知らせまとめ、 (鳴き声),
song_0861,01. 水平線／back number,
song_0862,02. 幸せ／back number,
song_0863,03. いつか／Saucy Dog,
song_0864,04. 怪獣／サカナクション,
song_0865,05. 境界線／amazarashi,
song_0866,06. 花の名／BUMP OF CHICKEN,
song_0867,創聖のアクエリオン,AKINO
song_0868,弾き語りすごいって褒めてくれて嬉しかった,
song_0869,1st EP 2/18にリリース,
song_0870,1stライブ二次抽選受付中,
song_0871,パブミラー購入時の配送の注意事項,
song_0872,01. からくりピエロ／40mP,
song_0873,02. シリョクケンサ／40mP,
song_0874,03. ドライフラワー／優里,
song_0875,04. 車輪の唄／BUMP OF CHICKEN,
song_0876,05. 青の朔日／BUMP OF CHICKEN,
song_0877,06. I／BUMP OF CHICKEN,
song_0878,07. 美しい鰭／スピッツ,
song_0879,08. チェリー／スピッツ,
song_0880,09. CHE.R.RY／YUI,
song_0881,10. again／YUI,
song_0882,11. キセキ／GReeeeN,
song_0883,12. 星間飛行／ランカリー＝中島愛,
song_0884,13. 晴る／ヨルシカ,
song_0885,14. 負けないで／ZARD,
song_0886,みなと,スピッツ
song_0887,Take1 -,
song_0888,Take2 - 忘れられないの,サカナクション
song_0889,またねがあれば,澤田空海理
song_0890,弾き語りはいいね、明日20時にボカロ弾き語り、明後日夕方ショート録音,
song_0891,BUMPライブDVD買って視聴したコメント⇒ BUMP語り開始,
song_0892,一旦沈静化、,
song_0893,再活性化、ホームシック衛星のメーデーのラスサビ前がやばい、,
song_0894,沈静化、まとめ「BUMPのライブはいいぞ」,
song_0895,BUMP語り終了、自分の宣伝,
song_0896,来週は新情報いっぱい,
song_0897,曲フリ、54600人達成,
song_0898,#01. 虹,ゆず (ワンコーラス)
song_0899,#02. パブリック,Mrs. GREEN APPLE
song_0900,#03. CORE PRIDE,UVERworld (Bメロからワンコーラス)
song_0901,#04. more than words,羊文学 (ワンコーラス)
song_0902,#05. 恋の前,FINLANDS
song_0903,#06. My Landscape,BiSH
song_0904,#07. stereo future,BiSH
song_0905,#08. 世界の秘密,さユり
song_0906,次曲説明,
song_0907,#09. 蜂と見世物(サーカス),さユり
song_0908,#10. さよならごっこ,amazarashi
song_0909,#11. A Thousand Miles,Vanessa Carlton
song_0910,明日108曲配信のふわっとしたタイムテーブル出す,
song_0911,ー 糸,中島みゆき
song_0912,聴いてくれてる人ありがとう、大掃除してる？、 洗濯洗い物は好き、掃除料理は苦手⇒自分でやらなあかん⇒それが人間生活(略して人生)、今日洗い物溜まってる、 やる気スイッチ入った時に行動できれば花丸、クリスマス終わってから寒くなった、 やる気スイッチ、君のはどこにあるんだろう〜(スクールIE CM),
song_0913,－ 弱虫モンブラン,DECO*27
song_0914,－ アイネクライネ,米津玄師
song_0915,ー 楓,スピッツ
song_0916,ー チェリー,スピッツ
song_0917,－ 丸の内サディスティック,椎名林檎
song_0918,－ 雨とカプチーノ,ヨルシカ
song_0919,ー ただ君に晴れ,ヨルシカ
song_0920,－ 火星人,ヨルシカ
song_0921,54300人達成、伸びがすごい、みんなのおかげ、古参マウントはダメ,
song_0922,ー レプリカント,ヨルシカ
song_0923,－ 思想犯,ヨルシカ
song_0924,ー 八月、某、月明かり,ヨルシカ
song_0925,ー 夕凪、某、花惑い,ヨルシカ
song_0926,ー unrabel,TK from 凛として時雨
song_0927,－ 季節は次々死んでいく,amazarashi
song_0928,ー スターライト,amazarashi (前口上あり)
song_0929,－ 境界線,amazarashi
song_0930,ー 空に歌えば,amazarashi
song_0931,昨日親知らず抜歯したけど痛みを感じない(素直な親知らず)、 歯抜けボイスサンプル、そろそろしっとりしとく,
song_0932,ー ハナミズキ,一青窈
song_0933,しっとりした曲を歌うとセルフ睡眠導入してしまう、「しみじみしっとりシジミ」,
song_0934,－ 最後の雨,中西保志
song_0935,ー トレモロ,RADWIMPS
song_0936,22曲歌った,
song_0937,洗い物して寝る,
song_0938,寒いので防音室の暖房点けた、風邪に注意、指がかじかんでいる⇒ 久しぶりにウォーミングアップウォーミングアップ終了、縦オンリーが新しい人と出会いやすい、 曲フリ,
song_0939,Ex1 - JANE DOE,"米津玄師, 宇多田ヒカル (サビだけ)"
song_0940,Ex2 - IRIS OUT,米津玄師 (サビだけ)
song_0941,Ex3 - はいよろこんで,こっちのけんと (サビだけ)
song_0942,弾き語りするの好き、 曲フリ( I の替え歌),
song_0943,オープニング(メリクリ)、クリスマスらしいもの食べた？(焼肉食べたい)、明日歯医者で親知らず抜歯する、 チューナーの電池喪失(予備機あり)、 曲フリ,
song_0944,#1 赤鼻のトナカイ (童謡),
song_0945,#2 あわてんぼうのサンタクロース (童謡),
song_0946,#3 ジングルベル (童謡),
song_0947,#4 レットイットゴー ありのままで,松たか子
song_0948,#5 Winter Love,BoA
song_0949,#6 雪の華,中島美嘉
song_0950,#7 粉雪,レミオロメン
song_0951,#8 クリスマスソング,back number
song_0952,#9 ヒロイン,back number
song_0953,#10 subtitle,Official髭男dism
song_0954,#11 スノースマイル,BUMP OF CHICKEN
song_0955,#12 Merry Christmas,BUMP OF CHICKEN
song_0956,#13 白日,King Gnu
song_0957,#14 天体観測,BUMP OF CHICKEN
song_0958,14曲歌った,
song_0959,もうすぐハーフアニバーサリー、新人じゃなくなる、そのうち後輩ができたりして,
song_0960,お礼、いろいろ入用、 メンバーシップ匂わせ,
song_0961,ヘビーローテション,AKB48
song_0962,オープニング、今日は気ままに歌う、早速1曲目、#1(Take1) - (BGMオンのPON)⇒キオクケシテ(1分半巻き戻して),
song_0963,(Take2) - I,BUMP OF CHICKEN
song_0964,曲フリ,
song_0965,BUMPカバーの視聴を躊躇う、 今の気分は真ん中、 マインドセット、 メンタルを安定させたい、,
song_0966,特別な事は日記に記す(5年日記)、日記見返し、 曲フリ(無理矢理伏線回収),
song_0967,オープニング、部屋の片付けした、ギタースタンドが壊れた、 朱名登場,
song_0968,#1 シルエット,KANA-BOON
song_0969,#3 ミカヅキ,さユり
song_0970,#4 花の塔,さユり
song_0971,#5 平行線,さユり
song_0972,#6 航海の唄,さユり
song_0973,#7 空に歌えば,amazarashi
song_0974,#8 unravel,TK from 凛として時雨
song_0975,#9 God knows...,涼宮ハルヒ(平野綾)
song_0976,#10 曇天,DOES
song_0977,#11 サムライハート,SPYAIR
song_0978,アンケート,
song_0979,#12 シュガーソングとビターステップ,UNISON SQUARE GARDEN
song_0980,#13 オリオンをなぞる,UNISON SQUARE GARDEN
song_0981,セルフアンコールはよくあること,
song_0982,睡眠導入弾き語りの効果(リスナー談)、明日はアーカイブ見て,
song_0983,#1 アカシア,BUMP OF CHICKEN
song_0984,#2 Gravity,BUMP OF CHICKEN
song_0985,#3 又三郎,ヨルシカ
song_0986,#5 空に歌えば,amazarashi
song_0987,#7 ブルーバード,いきものがかり
song_0988,#8 コイスルオトメ,いきものがかり
song_0989,#9 怪獣,サカナクション
song_0990,#10 さよならはエモーション,サカナクション
song_0991,#11 花の塔,さユり
song_0992,#12 フラレガイガール,さユり
song_0993,「弾き語りってずっと弾いてるな」、 #13 Take1 (キー違う),
song_0994,#13 有心論,RADWIMPS
song_0995,#14 me me she,RADWIMPS
song_0996,#15 高嶺の花子さん,back number
song_0997,#16 幸せ,back number
song_0998,#17 紅蓮華,LiSA
song_0999,#18 炎,LiSA
song_1000,#19 FIRE GROUND,Official髭男dism
song_1001,#20 subtitle,Official髭男dism
song_1002,#21 シュガーソングとビターステップ,UNISON SQUARE GARDEN
song_1003,#22 夏影テールライト,UNISON SQUARE GARDEN
song_1004,#23 心に穴が空いた,ヨルシカ
song_1005,#24 花に亡霊,ヨルシカ
song_1006,#25 天体観測,BUMP OF CHICKEN
song_1007,#26 花の名,BUMP OF CHICKEN
song_1008,#27 悲しくならないか,ミナミイズミ (原曲Ver)
song_1009,#28 結晶,ミナミイズミ
song_1010,自画自賛、幸せの永久機関を築きたい、アイス食べたい、 選曲中⇒ 曲思い出し中⇒3 4年前に作った曲名が無い曲をワンコーラスだけ初披露,
song_1011,#29 (※曲名なし),ミナミイズミ (ワンコーラス)
song_1012,最後の曲フリ,
song_1013,30曲歌った,
